,importance,name
219,0.0002201094678781615,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0"
425,0.00021835084852099728,"sensor2__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)"
667,0.00021646742551949076,"sensor2__linear_trend__attr_""stderr"""
212,0.0002164636719245522,sensor0__kurtosis
362,0.00021634246492687625,sensor2__autocorrelation__lag_1
336,0.00021606131351737705,sensor1__last_location_of_maximum
811,0.00021596048905116503,"sensor0__fft_coefficient__attr_""imag""__coeff_1"
41,0.00021526604478105368,"sensor1__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)"
313,0.0002145808204877759,"sensor1__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max"""
963,0.00021367439041501126,"sensor3__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)"
256,0.00021140677942165897,"sensor0__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)"
387,0.00021030574716128853,"sensor2__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)"
972,0.00020932893875803737,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean"""
402,0.00020838043924638626,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean"""
148,0.0002083091868542703,"sensor0__fft_coefficient__attr_""abs""__coeff_9"
1032,0.00020573705172029832,"sensor2__fft_coefficient__attr_""abs""__coeff_5"
1065,0.00020367781105443814,"sensor1__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2"
804,0.00020200977171845006,"sensor2__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2"
200,0.00020148128408024223,"sensor0__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0"
1021,0.00020136034641500766,"sensor3__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)"
563,0.0002007468992485223,sensor0__autocorrelation__lag_3
53,0.0001985219970743509,"sensor1__linear_trend__attr_""rvalue"""
547,0.00019715602680810164,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0"
695,0.00019575707478630282,"sensor0__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)"
225,0.00019521752794720985,"sensor2__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)"
696,0.00019512275877390763,sensor2__standard_deviation
334,0.00019392369422638393,"sensor0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)"
1306,0.00019205724856880674,"sensor0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max"""
119,0.00019038007812830174,sensor0__count_above_mean
529,0.00018887464368933069,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min"""
477,0.00018751305198247244,sensor1__index_mass_quantile__q_0.1
829,0.00018733503696408761,sensor0__median
921,0.0001871617877076888,"sensor3__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)"
1151,0.00018439589009812033,"sensor3__fft_coefficient__attr_""abs""__coeff_4"
587,0.00018383326000442354,"sensor1__fft_aggregated__aggtype_""skew"""
483,0.00018379572410430177,sensor0__autocorrelation__lag_8
1150,0.00018262085461167823,"sensor1__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0"
826,0.00018056359155476875,sensor3__c3__lag_1
548,0.0001799344007462778,sensor2__root_mean_square
752,0.00017978456195516637,sensor0__partial_autocorrelation__lag_3
692,0.00017853458001639138,"sensor0__fft_aggregated__aggtype_""kurtosis"""
1073,0.0001783161593673044,"sensor3__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)"
473,0.00017741695336344476,"sensor3__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var"""
233,0.0001768061722832304,"sensor0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0"
421,0.00017655151322318457,sensor2__time_reversal_asymmetry_statistic__lag_2
260,0.00017404187532627711,sensor1__spkt_welch_density__coeff_8
235,0.00017259669540259137,sensor1__binned_entropy__max_bins_10
868,0.0001722589454111377,"sensor3__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4"
238,0.00017200879204615758,"sensor2__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)"
414,0.0001716448103558814,"sensor2__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min"""
1004,0.0001713107526462602,"sensor1__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0"
670,0.00017070472257262045,"sensor2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0"
1165,0.00016954827187095158,"sensor3__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)"
1169,0.00016839280080197438,sensor0__c3__lag_3
110,0.0001674448921637376,"sensor0__fft_coefficient__attr_""real""__coeff_1"
196,0.00016725244584754606,"sensor1__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)"
81,0.0001669262901575295,"sensor1__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)"
511,0.00016559984670924978,"sensor2__fft_aggregated__aggtype_""skew"""
328,0.00016500132530847307,"sensor0__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)"
344,0.0001638273463511096,sensor2__permutation_entropy__dimension_4__tau_1
455,0.0001635811916190757,sensor3__sum_values
758,0.0001622153956160279,sensor3__autocorrelation__lag_3
34,0.00016145453142588588,sensor0__quantile__q_0.2
253,0.00016079407269278527,"sensor0__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2"
50,0.00015999745777102865,"sensor0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8"
1204,0.00015781373887691115,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var"""
183,0.00015733375943521432,"sensor0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0"
944,0.0001568425324675215,"sensor2__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0"
979,0.0001567399078191948,"sensor1__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)"
350,0.000155633734506675,"sensor1__linear_trend__attr_""pvalue"""
374,0.00015516376066913702,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean"""
1291,0.00015496913006086486,sensor1__autocorrelation__lag_2
1123,0.00015468538622099431,"sensor3__fft_coefficient__attr_""real""__coeff_1"
775,0.0001538226452020746,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4"
488,0.00015362306333615628,"sensor1__fft_coefficient__attr_""real""__coeff_3"
154,0.00015354314381084793,"sensor0__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)"
135,0.00015310729662720545,sensor2__variation_coefficient
580,0.0001525636680333376,"sensor0__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)"
370,0.0001522002324493503,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min"""
1031,0.0001517355522355108,sensor3__friedrich_coefficients__coeff_0__m_3__r_30
397,0.00015035424388595562,sensor0__ratio_beyond_r_sigma__r_0.5
266,0.00014904140500989667,"sensor2__fft_coefficient__attr_""abs""__coeff_8"
466,0.00014891089248314,"sensor0__fft_aggregated__aggtype_""centroid"""
276,0.00014827350906023606,sensor0__cid_ce__normalize_True
1281,0.00014706369037101877,sensor1__partial_autocorrelation__lag_5
803,0.00014697406503552635,"sensor2__fft_coefficient__attr_""imag""__coeff_1"
905,0.00014683719212806143,"sensor2__fft_aggregated__aggtype_""kurtosis"""
1129,0.00014613947686046606,"sensor2__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)"
191,0.00014593990678907058,sensor0__energy_ratio_by_chunks__num_segments_10__segment_focus_5
777,0.0001455835155496869,sensor3__cid_ce__normalize_True
392,0.0001445287279357268,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var"""
1285,0.00014331742800213887,sensor1__range_count__max_1000000000000.0__min_0
759,0.00014223482752827933,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max"""
1267,0.0001414097418102486,sensor2__c3__lag_1
294,0.00014121323074462583,"sensor3__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2"
1126,0.0001405085001438906,"sensor3__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0"
413,0.00014036434772701523,"sensor2__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4"
302,0.00013989188896334714,sensor1__approximate_entropy__m_2__r_0.7
551,0.00013936744425801476,"sensor3__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var"""
627,0.00013912495467070094,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min"""
641,0.00013869385928733774,sensor3__energy_ratio_by_chunks__num_segments_10__segment_focus_9
802,0.00013864196519415486,"sensor1__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8"
1014,0.0001382768245465183,"sensor2__linear_trend__attr_""slope"""
69,0.00013802598224579727,"sensor1__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min"""
923,0.00013661289306808236,"sensor3__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0"
1290,0.00013621104386389333,"sensor2__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2"
526,0.0001360328167934151,"sensor3__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)"
998,0.00013569066271880306,"sensor0__linear_trend__attr_""slope"""
634,0.00013561253038697361,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean"""
1301,0.00013530606354964514,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0"
383,0.000135228967182308,"sensor0__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)"
304,0.00013419768588194896,"sensor1__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0"
677,0.00013263564903714934,"sensor2__fft_aggregated__aggtype_""centroid"""
388,0.00013176278702753443,sensor0__ar_coefficient__coeff_0__k_10
145,0.000131135909007682,sensor0__energy_ratio_by_chunks__num_segments_10__segment_focus_8
1091,0.00013059654470186764,"sensor1__fft_coefficient__attr_""angle""__coeff_2"
1200,0.000129934892291951,"sensor2__fft_coefficient__attr_""abs""__coeff_1"
1265,0.00012837937189454527,sensor3__count_below__t_0
1103,0.00012750004621200998,"sensor1__fft_coefficient__attr_""angle""__coeff_3"
527,0.00012668042117843862,"sensor0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2"
1080,0.0001264826145070558,"sensor2__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max"""
497,0.00012613268169983386,"sensor0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2"
264,0.0001252238853828701,"sensor2__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)"
1239,0.00012468611673427916,"sensor1__fft_coefficient__attr_""real""__coeff_5"
255,0.00012419938364597707,sensor1__spkt_welch_density__coeff_2
857,0.00012336749846320665,"sensor3__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)"
173,0.00012274162259860158,"sensor2__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)"
230,0.00012273801107071783,sensor1__autocorrelation__lag_4
75,0.00012263372091863325,"sensor0__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0"
617,0.00012261042517625073,sensor3__time_reversal_asymmetry_statistic__lag_1
210,0.00012237968926223967,"sensor0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2"
202,0.00012226690789701858,"sensor2__fft_aggregated__aggtype_""variance"""
454,0.00012198940895606269,"sensor1__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)"
299,0.00012041806945402407,sensor3__variation_coefficient
1105,0.00012016356739670974,"sensor1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8"
261,0.00011826811241634227,sensor1__permutation_entropy__dimension_5__tau_1
779,0.00011703604828307229,"sensor2__fft_coefficient__attr_""abs""__coeff_6"
345,0.00011696657135554632,"sensor0__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2"
1121,0.00011676830427234275,sensor3__ratio_beyond_r_sigma__r_1
247,0.00011619380915349969,"sensor3__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2"
1191,0.00011541572297206412,sensor2__autocorrelation__lag_6
885,0.00011539953393215374,sensor0__approximate_entropy__m_2__r_0.5
990,0.00011530518295588527,sensor2__count_below__t_0
201,0.00011419935923859366,sensor2__number_crossing_m__m_0
1102,0.00011392071631309808,"sensor1__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2"
675,0.00011357794539613976,"sensor3__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)"
405,0.00011189898321489874,"sensor2__fft_coefficient__attr_""abs""__coeff_10"
992,0.0001105748994388095,sensor3__energy_ratio_by_chunks__num_segments_10__segment_focus_6
640,0.00011038273882012536,"sensor3__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)"
620,0.00011036295744287002,"sensor2__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)"
284,0.00011018276977874125,"sensor1__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6"
1196,0.00010987221923134439,"sensor2__fft_coefficient__attr_""imag""__coeff_3"
785,0.00010969811862556164,"sensor3__fft_coefficient__attr_""real""__coeff_8"
1240,0.00010968413451603456,"sensor1__agg_autocorrelation__f_agg_""var""__maxlag_40"
912,0.0001091394917081762,"sensor0__fft_coefficient__attr_""imag""__coeff_4"
973,0.00010910013584489956,"sensor0__fft_coefficient__attr_""imag""__coeff_5"
1089,0.00010844272822375505,"sensor3__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8"
678,0.00010812095140479406,sensor2__ar_coefficient__coeff_0__k_10
1127,0.0001078975840603571,sensor3__friedrich_coefficients__coeff_1__m_3__r_30
123,0.00010787265515910065,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max"""
875,0.00010703230765327009,"sensor2__fft_coefficient__attr_""real""__coeff_9"
830,0.00010685408252070346,sensor0__autocorrelation__lag_5
1134,0.00010651777622364815,"sensor0__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)"
928,0.00010640289235265894,"sensor3__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)"
1190,0.00010604313916374443,sensor1__max_langevin_fixed_point__m_3__r_30
482,0.00010561726296094111,"sensor0__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)"
1160,0.00010453847191924544,"sensor1__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)"
1149,0.00010450809367057921,sensor1__kurtosis
174,0.00010441411249252241,"sensor0__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)"
975,0.0001038660885058918,"sensor1__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0"
796,0.0001033748872800156,sensor0__autocorrelation__lag_7
308,0.0001031076562649337,"sensor1__fft_coefficient__attr_""abs""__coeff_5"
1057,0.00010290479910408126,"sensor1__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)"
665,0.00010214251673672662,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2"
914,0.00010213871903365186,"sensor3__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4"
440,0.00010179442472389822,sensor2__spkt_welch_density__coeff_8
1170,0.0001015554107167702,"sensor1__fft_coefficient__attr_""real""__coeff_7"
72,0.00010150251176958478,"sensor1__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min"""
229,0.00010133109507971353,"sensor0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6"
88,0.00010102088109474368,"sensor0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)"
28,0.00010095739811788847,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var"""
1047,0.00010071025236242045,"sensor3__fft_coefficient__attr_""abs""__coeff_1"
870,0.00010001594325839202,sensor0__mean_second_derivative_central
684,9.973070338979279e-05,sensor3__energy_ratio_by_chunks__num_segments_10__segment_focus_2
922,9.960749124709449e-05,sensor0__friedrich_coefficients__coeff_3__m_3__r_30
929,9.92699707636648e-05,"sensor2__agg_autocorrelation__f_agg_""mean""__maxlag_40"
448,9.9210294560523e-05,sensor2__cid_ce__normalize_True
242,9.919363749553829e-05,"sensor3__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2"
806,9.880799814149477e-05,"sensor2__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)"
87,9.81077792628751e-05,sensor1__large_standard_deviation__r_0.30000000000000004
624,9.798582033728095e-05,"sensor3__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max"""
351,9.769236025315986e-05,sensor3__partial_autocorrelation__lag_2
788,9.737683506163331e-05,"sensor1__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var"""
889,9.622532032693798e-05,"sensor3__fft_coefficient__attr_""imag""__coeff_4"
890,9.60495126959275e-05,sensor0__partial_autocorrelation__lag_5
254,9.600165982680786e-05,"sensor0__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0"
718,9.585955285600995e-05,"sensor3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4"
204,9.547591109042026e-05,"sensor0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0"
283,9.482099824311769e-05,sensor3__autocorrelation__lag_7
330,9.428043706787772e-05,"sensor1__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4"
232,9.403888022002902e-05,"sensor1__fft_coefficient__attr_""real""__coeff_2"
181,9.354247347026466e-05,"sensor0__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)"
1074,9.348191287452331e-05,sensor3__index_mass_quantile__q_0.2
623,9.330764571914143e-05,sensor3__energy_ratio_by_chunks__num_segments_10__segment_focus_5
542,9.32631908428318e-05,"sensor3__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)"
618,9.312753174245467e-05,sensor3__spkt_welch_density__coeff_8
1287,9.298103838746558e-05,sensor1__count_below__t_0
417,9.293681993841279e-05,sensor2__first_location_of_minimum
1215,9.218538665896483e-05,"sensor3__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)"
746,9.152949796029425e-05,"sensor0__fft_coefficient__attr_""real""__coeff_6"
574,9.129407079322107e-05,sensor1__friedrich_coefficients__coeff_1__m_3__r_30
18,9.065744838252314e-05,"sensor1__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)"
674,9.025471881894212e-05,sensor1__energy_ratio_by_chunks__num_segments_10__segment_focus_6
1284,9.006745073941246e-05,"sensor3__fft_coefficient__attr_""imag""__coeff_6"
636,8.997995728863728e-05,sensor3__number_peaks__n_1
268,8.989462676602194e-05,"sensor3__fft_aggregated__aggtype_""variance"""
111,8.98768102583001e-05,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min"""
419,8.977237378468415e-05,"sensor2__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)"
1066,8.913654808280243e-05,"sensor3__linear_trend__attr_""pvalue"""
1000,8.875055304962957e-05,"sensor3__fft_aggregated__aggtype_""centroid"""
938,8.811069616117762e-05,"sensor2__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0"
252,8.799242396475757e-05,"sensor1__fft_coefficient__attr_""real""__coeff_1"
880,8.778027794296002e-05,sensor3__approximate_entropy__m_2__r_0.9
933,8.760428980915454e-05,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max"""
639,8.741934454183237e-05,sensor3__partial_autocorrelation__lag_1
721,8.736869857679272e-05,"sensor3__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)"
1133,8.736112150841972e-05,sensor1__median
1092,8.672877111922918e-05,sensor2__autocorrelation__lag_2
1112,8.668757676852192e-05,sensor3__energy_ratio_by_chunks__num_segments_10__segment_focus_1
549,8.601240859957863e-05,sensor2__abs_energy
794,8.587322749818963e-05,"sensor0__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)"
1263,8.513824790996515e-05,"sensor2__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min"""
1243,8.509196685883865e-05,"sensor2__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4"
849,8.508180591050926e-05,sensor2__benford_correlation
701,8.430411371081824e-05,"sensor3__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0"
175,8.408030930594485e-05,"sensor0__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)"
403,8.392055981463163e-05,sensor3__quantile__q_0.9
782,8.371499165474175e-05,sensor2__energy_ratio_by_chunks__num_segments_10__segment_focus_2
539,8.357231719666044e-05,sensor3__index_mass_quantile__q_0.7
116,8.346200719690495e-05,sensor0__permutation_entropy__dimension_3__tau_1
622,8.344528149155477e-05,"sensor0__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4"
968,8.27437917321538e-05,sensor2__range_count__max_1000000000000.0__min_0
1195,8.24935078072194e-05,"sensor1__fft_coefficient__attr_""real""__coeff_8"
851,8.191133090043183e-05,"sensor2__fft_coefficient__attr_""angle""__coeff_1"
1037,8.175342218013127e-05,sensor1__longest_strike_above_mean
1060,8.15762519765159e-05,"sensor3__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean"""
586,8.145610535602446e-05,sensor3__autocorrelation__lag_6
296,8.1382567006783e-05,"sensor2__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2"
946,8.102922886228126e-05,"sensor1__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2"
1101,7.98938189966592e-05,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max"""
1053,7.985314423165294e-05,sensor2__quantile__q_0.1
325,7.970379378588631e-05,sensor0__sum_of_reoccurring_values
96,7.935106082344554e-05,sensor1__number_peaks__n_1
332,7.909251540427431e-05,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min"""
333,7.901723067596901e-05,"sensor3__fft_coefficient__attr_""abs""__coeff_8"
879,7.855403112733058e-05,"sensor2__linear_trend__attr_""rvalue"""
1141,7.738815515497777e-05,"sensor0__fft_coefficient__attr_""imag""__coeff_2"
1153,7.684424894719628e-05,"sensor3__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max"""
583,7.648330112405254e-05,"sensor3__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min"""
769,7.645070904730851e-05,"sensor3__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0"
1072,7.63676802364739e-05,"sensor2__fft_coefficient__attr_""angle""__coeff_5"
132,7.623968712623799e-05,"sensor1__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)"
366,7.615735573940496e-05,"sensor1__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)"
1212,7.604401072137353e-05,sensor3__friedrich_coefficients__coeff_2__m_3__r_30
1171,7.577276178001655e-05,"sensor2__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6"
120,7.572217171609399e-05,"sensor1__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max"""
109,7.560854591306279e-05,"sensor0__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)"
118,7.529611552717507e-05,sensor0__count_below_mean
489,7.524555250073973e-05,"sensor3__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)"
1244,7.496712628987326e-05,sensor2__mean_change
653,7.490737751200136e-05,"sensor2__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)"
625,7.472785545925913e-05,"sensor2__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8"
1109,7.459056730907902e-05,sensor3__quantile__q_0.4
722,7.415198503269348e-05,"sensor0__fft_coefficient__attr_""real""__coeff_5"
860,7.270745294873427e-05,"sensor0__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean"""
393,7.264283620355766e-05,sensor3__quantile__q_0.8
588,7.261027792422824e-05,"sensor0__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2"
812,7.252386894018886e-05,"sensor3__fft_coefficient__attr_""abs""__coeff_6"
850,7.240731255398259e-05,sensor3__longest_strike_above_mean
651,7.202134757764307e-05,"sensor0__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0"
62,7.177720121969573e-05,"sensor0__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8"
130,7.169081198243572e-05,sensor1__partial_autocorrelation__lag_2
1042,7.150890576499276e-05,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max"""
380,7.144631738098385e-05,"sensor3__fft_coefficient__attr_""abs""__coeff_7"
867,7.141821101930568e-05,sensor3__kurtosis
953,7.137469028087369e-05,sensor3__median
513,7.122302469160726e-05,"sensor3__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min"""
364,7.089123438078343e-05,"sensor3__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0"
676,7.085431879434782e-05,"sensor3__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)"
193,7.061223853596257e-05,"sensor3__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min"""
578,7.05968512369344e-05,"sensor3__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean"""
1277,7.030854956378852e-05,"sensor2__fft_coefficient__attr_""angle""__coeff_3"
554,6.977689440796261e-05,sensor2__energy_ratio_by_chunks__num_segments_10__segment_focus_9
99,6.943385457982765e-05,"sensor0__fft_coefficient__attr_""abs""__coeff_8"
459,6.93903109556423e-05,sensor1__lempel_ziv_complexity__bins_10
941,6.934922579948573e-05,"sensor1__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4"
214,6.921354730692457e-05,sensor0__first_location_of_minimum
386,6.911858448511085e-05,"sensor0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2"
329,6.899230307130486e-05,"sensor0__agg_autocorrelation__f_agg_""median""__maxlag_40"
1029,6.895899586903571e-05,"sensor2__fft_coefficient__attr_""real""__coeff_3"
1071,6.868649227922643e-05,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean"""
457,6.82874364765062e-05,sensor3__mean
962,6.826076234423521e-05,"sensor2__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)"
291,6.822694124787542e-05,sensor3__autocorrelation__lag_8
573,6.756125202402058e-05,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8"
913,6.70678363137425e-05,"sensor3__fft_coefficient__attr_""angle""__coeff_1"
1055,6.685968423139328e-05,"sensor3__fft_coefficient__attr_""imag""__coeff_1"
735,6.637722005839984e-05,sensor3__quantile__q_0.6
808,6.591470995937215e-05,"sensor2__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0"
279,6.590593490050875e-05,sensor2__energy_ratio_by_chunks__num_segments_10__segment_focus_8
217,6.583549834947494e-05,sensor0__ratio_beyond_r_sigma__r_1
243,6.581590338001483e-05,"sensor1__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min"""
