,importance,name
230,0.004752430661440374,"sensor0__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)"
365,0.004748205211503335,"sensor3__linear_trend__attr_""rvalue"""
635,0.004725121070281995,"sensor3__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)"
328,0.00468433862968764,"sensor3__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)"
117,0.004683277867536998,sensor2__quantile__q_0.9
165,0.004489479898114627,"sensor0__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)"
495,0.004459042621261251,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var"""
527,0.004377821077983769,"sensor1__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)"
401,0.004339331950050881,"sensor0__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)"
92,0.004303903424544851,"sensor3__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)"
1186,0.004286786451441779,sensor1__index_mass_quantile__q_0.7
44,0.0042682862167798315,"sensor3__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)"
469,0.00426513057610418,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var"""
384,0.004262687906171617,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var"""
593,0.004196715955841791,"sensor3__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)"
472,0.004143162592168864,"sensor3__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min"""
170,0.00408400735610412,"sensor3__linear_trend__attr_""slope"""
85,0.004017773575645654,"sensor2__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)"
1085,0.004000641014333034,"sensor0__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)"
155,0.003971931999507778,"sensor0__fft_coefficient__attr_""abs""__coeff_0"
872,0.003947663433475786,sensor3__standard_deviation
310,0.003943095118530236,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max"""
417,0.003901011239865704,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min"""
124,0.0038524740297899147,"sensor2__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)"
659,0.003849661561144163,"sensor1__fft_coefficient__attr_""angle""__coeff_1"
279,0.0038438048696955883,"sensor0__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)"
131,0.0038434037726046678,"sensor0__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)"
127,0.003791937047634394,sensor0__abs_energy
937,0.003789811902881982,"sensor1__fft_coefficient__attr_""real""__coeff_2"
911,0.0037564788839625483,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min"""
1279,0.0037324963804401395,"sensor0__fft_coefficient__attr_""real""__coeff_2"
181,0.0037284066186320532,"sensor2__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)"
439,0.0037168145190159593,"sensor0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)"
1064,0.0037026257388285554,"sensor1__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var"""
154,0.0036679240747548676,sensor0__sum_values
816,0.0036499937034163636,"sensor1__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max"""
4,0.0036455289417641635,sensor2__mean_abs_change
406,0.0035874799729756477,"sensor0__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)"
363,0.0035774700559551404,"sensor0__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)"
72,0.0035578763463221456,"sensor2__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)"
1295,0.0035426908004561903,"sensor1__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)"
1093,0.0035217583658548736,"sensor1__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max"""
346,0.00351001722110809,"sensor3__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean"""
668,0.0035079456442708283,"sensor0__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)"
126,0.003419487279479635,sensor0__root_mean_square
1142,0.003413439657475939,sensor3__time_reversal_asymmetry_statistic__lag_3
886,0.003383633163363548,"sensor1__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)"
135,0.0033640464843542927,"sensor1__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2"
139,0.0033004206696881306,"sensor3__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)"
1294,0.0032706151796645226,sensor1__index_mass_quantile__q_0.6
550,0.003248436027922788,"sensor3__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)"
548,0.0032234637451291582,"sensor3__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)"
1299,0.003192424374990432,sensor1__last_location_of_maximum
339,0.003186514531217416,"sensor0__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)"
258,0.0031497403665878437,"sensor0__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)"
254,0.0031263277739354374,"sensor0__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)"
536,0.003114469930508475,"sensor0__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)"
20,0.0030605626903245226,"sensor2__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var"""
768,0.003054292377066018,sensor3__quantile__q_0.9
402,0.003030529450488736,"sensor1__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)"
451,0.003004136865344446,"sensor0__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)"
600,0.003001463115867295,sensor0__index_mass_quantile__q_0.4
192,0.0029990776659315375,"sensor2__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)"
369,0.002981667622213119,"sensor0__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)"
481,0.00293627752689254,"sensor1__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)"
119,0.0029314007806218833,"sensor2__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)"
706,0.0029252773198002974,sensor3__abs_energy
708,0.0029080756868372346,"sensor3__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)"
745,0.002905722177283323,"sensor2__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)"
554,0.002869866934674803,"sensor1__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)"
440,0.0028641582221347094,"sensor1__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)"
674,0.002862091203259559,"sensor1__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)"
682,0.002855888270037166,"sensor3__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)"
118,0.002849784197620809,"sensor0__linear_trend__attr_""stderr"""
821,0.002836397016533293,"sensor3__fft_coefficient__attr_""real""__coeff_1"
386,0.0028101358577561158,"sensor3__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)"
455,0.0027900195010594313,"sensor0__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)"
494,0.002774211532983888,"sensor1__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)"
83,0.00277058472625348,"sensor3__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)"
102,0.002745958352603819,sensor0__spkt_welch_density__coeff_2
599,0.002705376721462911,sensor1__quantile__q_0.9
777,0.0026915066219986277,"sensor1__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)"
517,0.002679606925357919,"sensor1__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)"
107,0.0026738804614333724,"sensor2__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)"
707,0.0026490307062325626,sensor3__root_mean_square
641,0.0026296965563870262,"sensor1__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)"
243,0.0026289868049889716,"sensor2__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)"
123,0.002609727308822321,"sensor2__fft_coefficient__attr_""real""__coeff_1"
653,0.0026086973524573893,"sensor3__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)"
112,0.0026086490368800387,sensor2__energy_ratio_by_chunks__num_segments_10__segment_focus_5
1046,0.0026042423141206155,sensor0__index_mass_quantile__q_0.7
389,0.002541493173589934,"sensor0__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)"
144,0.0025383688751410925,"sensor2__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)"
1269,0.00251724065557353,sensor1__index_mass_quantile__q_0.4
73,0.0024964033974027126,"sensor2__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)"
322,0.00249405750153982,sensor1__standard_deviation
697,0.0024939069934386947,"sensor3__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)"
744,0.0024936043387715724,"sensor1__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)"
1216,0.002462431446361439,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean"""
516,0.0024535372348332817,"sensor1__linear_trend__attr_""intercept"""
800,0.0024425462186095006,"sensor0__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)"
1312,0.002438579221483077,"sensor0__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)"
611,0.0024379292275062917,"sensor2__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)"
779,0.002408561556786639,"sensor2__linear_trend__attr_""intercept"""
114,0.0024044378240758693,"sensor0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0"
822,0.002396917064011321,"sensor0__fft_coefficient__attr_""real""__coeff_1"
441,0.002385178304730655,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max"""
450,0.002368724141669594,"sensor2__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)"
31,0.0023647216524698995,"sensor3__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)"
1054,0.0023527920199725503,sensor0__index_mass_quantile__q_0.6
359,0.0023408308780081266,"sensor3__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)"
1094,0.0023347332357928513,"sensor0__fft_coefficient__attr_""real""__coeff_4"
30,0.0023199600482438965,sensor2__abs_energy
59,0.002315133869793953,"sensor0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2"
796,0.002306421250985258,"sensor0__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min"""
37,0.002301577591128907,"sensor3__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)"
10,0.0022816307709711725,"sensor2__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2"
1199,0.0022776782139879094,"sensor3__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean"""
889,0.0022694261107027006,"sensor1__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)"
685,0.0022357570153042506,"sensor0__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)"
321,0.0022341236434477644,sensor1__variance
47,0.0022209730850925196,"sensor2__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)"
1268,0.002214545421944067,"sensor1__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)"
525,0.0022056381597019862,"sensor1__linear_trend__attr_""slope"""
388,0.0022023670333971164,"sensor1__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)"
268,0.002202332372451845,"sensor3__fft_coefficient__attr_""real""__coeff_0"
153,0.0021897906742036856,sensor0__mean
596,0.0021817120030058067,"sensor1__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)"
105,0.0021618824037629263,"sensor2__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)"
695,0.002155738448996666,"sensor1__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)"
476,0.0021337589851560196,"sensor3__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)"
572,0.002133609629678497,sensor1__maximum
291,0.002121593064358142,"sensor1__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4"
1205,0.0021127271623132137,sensor3__count_above_mean
283,0.0020981369733298564,sensor0__quantile__q_0.8
1063,0.0020936050523774597,"sensor0__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)"
1265,0.0020846799971547215,sensor1__first_location_of_maximum
423,0.0020736006956355462,"sensor1__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)"
629,0.0020642600350355223,"sensor1__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"""
862,0.0020485289071740477,sensor0__autocorrelation__lag_8
1270,0.0020447224267127534,"sensor0__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)"
618,0.002040347193322212,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max"""
585,0.0020401436769099186,"sensor1__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)"
1042,0.002021633760618666,"sensor1__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)"
237,0.0020161650241364727,"sensor2__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)"
567,0.00201337377615061,sensor3__time_reversal_asymmetry_statistic__lag_2
1274,0.0020099079112826912,sensor0__time_reversal_asymmetry_statistic__lag_3
378,0.0020076055607127475,"sensor2__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)"
644,0.0019917233351431944,"sensor1__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean"""
1229,0.0019868725371824498,sensor1__index_mass_quantile__q_0.3
349,0.001986045541176851,"sensor3__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)"
808,0.001972624751955159,"sensor0__linear_trend__attr_""rvalue"""
206,0.001967967623917676,"sensor3__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)"
414,0.001956939311942431,"sensor0__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)"
949,0.0019499121614635817,"sensor2__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)"
128,0.001949087546118691,sensor0__standard_deviation
1337,0.0019277295825551283,"sensor1__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var"""
342,0.0019251247947389425,"sensor1__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6"
1,0.0019171303008627316,"sensor2__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0"
905,0.001874155721953443,"sensor1__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)"
244,0.0018553490766193437,sensor2__sum_values
3,0.001850179786896128,sensor1__quantile__q_0.2
446,0.0018438878368418432,"sensor1__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)"
830,0.0018266413646294522,"sensor1__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max"""
947,0.0018243362051257855,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max"""
246,0.0018199534986204973,sensor2__mean
214,0.0018028703156257161,"sensor2__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)"
247,0.0017927544509830147,sensor1__absolute_sum_of_changes
332,0.0017807787016193633,"sensor0__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)"
46,0.0017693671507039287,sensor2__first_location_of_maximum
272,0.001760417116348025,"sensor2__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)"
573,0.00175996468003847,"sensor3__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean"""
345,0.0017492099858801347,"sensor1__linear_trend__attr_""rvalue"""
1002,0.001730724847575024,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max"""
1032,0.0017292070767936298,"sensor2__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)"
308,0.0017204884133699139,"sensor3__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)"
249,0.0017193574206364642,sensor1__mean_abs_change
490,0.00171924707702111,"sensor0__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)"
660,0.001699467122721144,"sensor1__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)"
266,0.001690502695612816,sensor3__sum_values
510,0.0016776069699933854,sensor1__root_mean_square
699,0.0016674112904894417,"sensor3__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min"""
1275,0.0016651324092350778,"sensor2__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)"
460,0.0016495979343295075,"sensor1__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)"
520,0.0016487792407573027,"sensor2__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)"
167,0.0016468702448097466,sensor0__quantile__q_0.9
935,0.0016440389293465526,"sensor1__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean"""
248,0.0016430641971240793,"sensor1__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0"
130,0.001636652337155433,"sensor2__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)"
1204,0.0016330738565314984,sensor3__count_below_mean
1066,0.0016327330387605017,sensor1__index_mass_quantile__q_0.8
812,0.001631995496200851,sensor3__spkt_welch_density__coeff_2
296,0.0016136591853493892,"sensor0__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)"
923,0.0015962301437520497,"sensor0__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)"
146,0.0015943966581622347,"sensor3__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)"
14,0.0015848952106578503,"sensor2__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max"""
1319,0.001578967957808232,"sensor1__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)"
27,0.0015776934626153638,sensor2__variance
1309,0.0015670966893015393,"sensor0__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)"
106,0.0015577897333369684,"sensor2__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)"
415,0.0015550784799163878,"sensor3__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)"
1166,0.001547582069136561,"sensor0__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean"""
470,0.0015462078935027733,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var"""
163,0.0015451536017962728,"sensor2__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)"
240,0.0015362283382142768,"sensor3__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)"
543,0.0015335244665921274,sensor3__first_location_of_minimum
698,0.0015171420100780235,"sensor3__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max"""
361,0.0015112968121279915,"sensor1__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4"
545,0.0015036652093443922,sensor3__skewness
571,0.0015022742600140728,"sensor1__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean"""
393,0.001481905222403607,"sensor2__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)"
149,0.0014790925432153854,"sensor3__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean"""
479,0.001452965347656343,"sensor3__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)"
717,0.001451301395624339,"sensor3__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)"
109,0.0014491947235297795,sensor0__c3__lag_1
311,0.0014450908605403167,"sensor0__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)"
591,0.0014398303754513321,"sensor3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0"
174,0.0014333614585437633,"sensor2__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)"
579,0.001409593811246204,"sensor3__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4"
746,0.0013930357178513824,"sensor3__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var"""
49,0.00138953742379318,sensor3__median
1305,0.0013890349947347153,"sensor0__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)"
357,0.001382835894247122,"sensor3__fft_coefficient__attr_""imag""__coeff_1"
40,0.0013818725372969915,"sensor3__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean"""
396,0.0013806415207356776,"sensor1__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)"
1306,0.001367887875457215,"sensor0__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)"
485,0.0013638670991601104,"sensor2__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)"
317,0.0013607319079172566,"sensor2__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)"
312,0.0013587602418478407,"sensor3__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min"""
2,0.001347701546041597,sensor2__cid_ce__normalize_False
528,0.0013381235979393713,sensor2__index_mass_quantile__q_0.9
806,0.0013355400054969671,sensor0__last_location_of_maximum
783,0.0013351183890621733,"sensor1__fft_coefficient__attr_""imag""__coeff_1"
954,0.0013336816664476642,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean"""
42,0.0013255466136360122,sensor2__last_location_of_maximum
511,0.0013229971265740692,sensor1__abs_energy
664,0.0013111138669854503,"sensor0__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var"""
939,0.0013106245768333283,"sensor1__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)"
563,0.0013053412370594342,"sensor3__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2"
271,0.0012988256232139023,"sensor3__fft_coefficient__attr_""abs""__coeff_0"
76,0.0012912363782742417,sensor2__spkt_welch_density__coeff_5
561,0.0012879970743129735,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var"""
820,0.001286396996344158,"sensor1__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min"""
740,0.0012849667316050962,"sensor3__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0"
54,0.0012807805150649694,"sensor3__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)"
242,0.0012801322778651534,"sensor2__fft_coefficient__attr_""abs""__coeff_0"
7,0.001277512308980799,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0"
771,0.0012760258610176904,sensor0__energy_ratio_by_chunks__num_segments_10__segment_focus_8
1184,0.0012590878891823184,"sensor3__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var"""
1013,0.0012546415998702263,"sensor1__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)"
338,0.0012534735997945467,"sensor1__fft_coefficient__attr_""abs""__coeff_2"
87,0.0012517984450887934,"sensor0__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)"
152,0.0012475597862590666,"sensor0__fft_coefficient__attr_""real""__coeff_0"
98,0.0012424245175006183,"sensor0__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)"
1121,0.0012269838213955153,sensor3__sample_entropy
197,0.0012094487652702535,"sensor3__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)"
276,0.0011894198428158596,"sensor1__linear_trend__attr_""stderr"""
161,0.0011826068313610964,"sensor2__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)"
645,0.0011823414398846397,"sensor3__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min"""
1019,0.001172897350383138,sensor1__mean
1164,0.0011682316634512649,"sensor1__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean"""
1143,0.0011617134028335675,"sensor1__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)"
919,0.0011607728926908568,sensor1__index_mass_quantile__q_0.2
350,0.0011591445334019628,"sensor3__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)"
265,0.0011542143876538211,"sensor0__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)"
915,0.0011485611651165005,"sensor2__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)"
315,0.0011271599936563406,sensor0__index_mass_quantile__q_0.3
0,0.001121137767188759,sensor1__quantile__q_0.1
815,0.0011210218084532356,"sensor0__linear_trend__attr_""intercept"""
148,0.0011143153211375272,"sensor2__linear_trend__attr_""rvalue"""
29,0.0011106446152504132,sensor2__root_mean_square
607,0.0011093564638915614,"sensor1__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)"
110,0.001107662765430985,"sensor3__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)"
426,0.0011027696413839154,"sensor1__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean"""
1035,0.001101933860192077,sensor0__variation_coefficient
833,0.0010989690498934535,"sensor1__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)"
390,0.0010915970380978904,"sensor2__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)"
424,0.0010864072985179904,"sensor0__agg_autocorrelation__f_agg_""mean""__maxlag_40"
95,0.0010808288953932316,"sensor3__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)"
689,0.0010735609903093507,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min"""
56,0.0010735576400467976,"sensor3__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)"
